Sample description: REMARK 265
Sample: REMARK 265  c= 0 mg/ml  Code: 
  2.670212e-01   8.479960e-02   3.946800e-02
  2.674905e-01   1.184880e-02   3.926270e-02
  2.679598e-01   2.292420e-02   3.838710e-02
  2.684292e-01  -2.446980e-02   3.900660e-02
  2.688985e-01   6.570820e-02   3.950190e-02
  2.693678e-01   9.304560e-02   3.938730e-02
  2.698372e-01   1.164360e-01   3.909380e-02
  2.703065e-01   1.436700e-02   3.889550e-02
  2.707758e-01   6.693410e-02   3.888650e-02
  2.712452e-01  -4.634670e-02   3.894140e-02
  2.717145e-01   1.125600e-01   3.831820e-02
  2.721838e-01  -6.642350e-02   3.893510e-02
  2.726532e-01   5.154830e-02   3.886420e-02
  2.731225e-01  -6.685280e-03   3.877980e-02
  2.735918e-01   2.654030e-02   3.892500e-02
  2.740612e-01   1.977860e-02   3.845010e-02
  2.745305e-01  -5.921470e-03   3.952230e-02
  2.749998e-01   6.771800e-02   3.864380e-02
  2.754692e-01  -1.578840e-02   3.856220e-02
  2.759385e-01   1.029090e-01   3.787880e-02
  2.764078e-01   1.132700e-02   3.860820e-02
  2.768772e-01   5.516020e-02   3.864970e-02
  2.773465e-01   3.952370e-02   3.892310e-02
  2.778158e-01  -7.964540e-03   3.790020e-02
  2.782852e-01   5.569810e-02   3.891690e-02
  2.787545e-01   6.173480e-02   3.891290e-02
  2.792238e-01   5.766080e-02   3.865210e-02
  2.796932e-01   1.661130e-02   3.773970e-02
  2.801625e-01   2.498720e-02   3.856310e-02
  2.806318e-01   3.588900e-02   3.806780e-02
  2.811012e-01  -4.661760e-03   3.913320e-02
  2.815705e-01   3.081380e-02   4.095500e-02
  2.820398e-01   4.126630e-02   4.080560e-02
  2.825092e-01   7.611250e-02   4.161680e-02
  2.829785e-01   1.865090e-02   4.097740e-02
  2.834478e-01  -7.268160e-02   4.171520e-02
  2.839172e-01  -5.553080e-03   4.119040e-02
  2.843865e-01  -3.611190e-02   4.196890e-02
  2.848558e-01  -5.468350e-02   4.236920e-02
  2.853252e-01   8.099720e-02   4.172530e-02
  2.857945e-01   1.105650e-01   4.148090e-02
  2.862638e-01   7.273910e-02   4.168180e-02
  2.867332e-01  -3.885480e-02   4.195340e-02
  2.872025e-01   2.289560e-02   4.261100e-02
  2.876718e-01   2.624150e-02   4.010740e-02
  2.881411e-01   2.921690e-02   4.009960e-02
  2.886105e-01  -3.442610e-02   3.964850e-02
  2.890798e-01  -1.981270e-02   3.927420e-02
  2.895491e-01   4.413800e-02   3.864550e-02
  2.900185e-01  -1.468540e-02   3.869660e-02
  2.904878e-01   5.447180e-02   3.885500e-02
  2.909571e-01   5.559860e-02   3.883670e-02
  2.914265e-01  -1.317570e-02   3.828840e-02
  2.918958e-01   1.559880e-02   3.841310e-02
  2.923651e-01  -7.507520e-03   3.869500e-02
  2.928345e-01   3.533270e-02   3.848890e-02
  2.933038e-01   4.375890e-02   3.803240e-02
  2.937731e-01   4.287930e-02   3.819610e-02
  2.942425e-01   6.434210e-02   3.837310e-02
  2.947118e-01   9.326000e-02   3.821270e-02
  2.951811e-01   3.344270e-02   3.811930e-02
  2.956505e-01   8.803290e-03   3.767890e-02
  2.961198e-01   1.217680e-02   3.843520e-02
  2.965891e-01  -4.095230e-02   3.805620e-02
  2.970585e-01   6.414000e-02   3.833050e-02
  2.975278e-01  -6.707370e-03   3.755400e-02
  2.979971e-01  -1.097630e-02   3.783810e-02
  2.984665e-01   1.202900e-01   3.869260e-02
  2.989358e-01   8.445950e-03   3.782280e-02
  2.994051e-01  -8.727390e-03   3.738780e-02
  2.998745e-01   3.907400e-02   3.753080e-02
  3.003438e-01   2.774630e-02   3.766340e-02
  3.008131e-01   6.734210e-03   3.762550e-02
  3.012825e-01  -1.846040e-02   3.761100e-02
  3.017518e-01   1.722790e-02   3.755040e-02
  3.022211e-01   5.067600e-02   3.750680e-02
  3.026905e-01  -1.146730e-03   3.838580e-02
  3.031598e-01  -6.286510e-02   3.736900e-02
  3.036291e-01  -3.564480e-02   3.761440e-02
  3.040985e-01  -4.579530e-02   3.793320e-02
  3.045678e-01   9.570070e-03   3.739340e-02
  3.050371e-01   4.341560e-03   3.693570e-02
  3.055065e-01  -3.985330e-02   3.692910e-02
  3.059758e-01  -3.482510e-02   3.751420e-02
  3.064451e-01   8.051550e-02   3.745970e-02
  3.069145e-01  -3.894360e-02   3.704080e-02
  3.073838e-01   8.434840e-02   3.644910e-02
  3.078531e-01  -5.328370e-04   3.724230e-02
  3.083225e-01  -6.445120e-02   3.723120e-02
  3.087918e-01   1.222770e-01   3.749030e-02
  3.092611e-01  -1.419540e-02   3.624540e-02
  3.097305e-01   5.199460e-02   3.680750e-02
  3.101998e-01   9.532150e-02   3.744220e-02
  3.106691e-01   9.976770e-02   3.741690e-02
  3.111384e-01   7.329130e-02   3.640080e-02
  3.116078e-01   3.575350e-02   3.690780e-02
  3.120771e-01   4.311550e-02   3.659210e-02
  3.125464e-01   6.299920e-02   3.764980e-02
  3.130158e-01   1.068660e-02   3.602700e-02
  3.134851e-01  -8.311890e-02   3.699770e-02
  3.139544e-01  -6.246960e-02   3.658740e-02
  3.144238e-01  -8.822460e-02   3.763470e-02
  3.148931e-01  -6.279380e-03   3.611220e-02
  3.153624e-01   5.525280e-02   3.608430e-02
  3.158318e-01   5.553680e-02   3.666080e-02
  3.163011e-01   1.064320e-01   3.739740e-02
  3.167704e-01   6.512600e-02   3.610850e-02
  3.172398e-01   7.879210e-03   3.605960e-02
  3.177091e-01   1.977090e-02   3.642180e-02
  3.181784e-01   1.108590e-01   3.681640e-02
  3.186478e-01   6.210510e-03   3.711700e-02
  3.191171e-01   7.847260e-02   3.538830e-02
  3.195864e-01  -4.015930e-02   3.603870e-02
  3.200558e-01   2.490690e-02   3.621520e-02
  3.205251e-01   8.255000e-02   3.676860e-02
  3.209944e-01   6.000390e-02   3.540360e-02
  3.214638e-01   3.458050e-02   3.596500e-02
  3.219331e-01   4.836220e-02   3.607820e-02
  3.224024e-01   6.253980e-02   3.604900e-02
  3.228718e-01   1.579380e-02   3.563470e-02
  3.233411e-01   3.389810e-02   3.561900e-02
  3.238104e-01   9.209750e-02   3.630240e-02
  3.242798e-01   2.591270e-02   3.599860e-02
  3.247491e-01   3.809020e-02   3.562840e-02
  3.252184e-01  -1.290810e-02   3.562220e-02
  3.256878e-01  -3.216550e-02   3.640730e-02
  3.261571e-01   4.517810e-02   3.576460e-02
  3.266264e-01   4.513170e-03   3.589560e-02
  3.270958e-01   1.885700e-02   3.592180e-02
  3.275651e-01   4.728110e-02   3.622190e-02
  3.280344e-01   7.917140e-03   3.592620e-02
  3.285038e-01   1.508290e-02   3.565060e-02
  3.289731e-01  -3.758130e-02   3.541470e-02
  3.294424e-01   7.598150e-02   3.629140e-02
  3.299118e-01   5.054930e-03   3.587740e-02
  3.303811e-01  -3.090700e-03   3.623040e-02
  3.308504e-01   4.175260e-02   3.507750e-02
  3.313198e-01   5.909240e-02   3.587740e-02
  3.317891e-01   5.590450e-02   3.526510e-02
  3.322584e-01  -2.139980e-02   3.558740e-02
  3.327277e-01   4.640560e-02   3.498660e-02
  3.331971e-01   1.944920e-02   3.611290e-02
  3.336664e-01   1.262240e-02   3.639080e-02
  3.341357e-01   8.843250e-02   3.615690e-02
  3.346051e-01  -2.507500e-02   3.513940e-02
  3.350744e-01   7.248120e-03   3.537410e-02
  3.355437e-01   1.001130e-02   3.597520e-02
  3.360131e-01   6.755730e-02   3.511960e-02
  3.364824e-01   4.390300e-02   3.500540e-02
  3.369517e-01   2.910270e-03   3.619420e-02
  3.374211e-01  -5.807050e-03   3.622420e-02
  3.378904e-01  -4.285170e-03   3.678450e-02
  3.383597e-01   9.990780e-02   3.699270e-02
  3.388291e-01  -1.183520e-01   3.756100e-02
  3.392984e-01   8.117020e-02   3.845450e-02
  3.397677e-01   6.054310e-04   3.733370e-02
  3.402371e-01   1.047940e-02   3.730220e-02
  3.407064e-01  -3.169170e-02   3.756220e-02
  3.411757e-01   1.786610e-02   3.827980e-02
  3.416451e-01   1.829680e-02   3.785490e-02
  3.421144e-01   9.832040e-02   3.821200e-02
  3.425837e-01   2.851430e-02   3.769080e-02
  3.430531e-01  -4.663370e-02   3.808210e-02
  3.435224e-01  -1.769220e-02   3.863940e-02
  3.439917e-01  -3.142890e-02   3.820610e-02
  3.444611e-01  -4.089940e-02   3.783600e-02
  3.449304e-01   9.065730e-02   3.866480e-02
  3.453997e-01   5.487160e-02   3.841520e-02
  3.458691e-01   6.727370e-02   3.841940e-02
  3.463384e-01   1.301280e-01   3.815190e-02
  3.468077e-01   4.923440e-02   3.914190e-02
  3.472771e-01   2.815500e-02   3.908160e-02
  3.477464e-01   6.415510e-02   3.947340e-02
  3.482157e-01   2.170250e-02   3.834100e-02
  3.486851e-01  -1.801030e-02   3.855500e-02
  3.491544e-01   3.791900e-02   3.857860e-02
  3.496237e-01   2.074330e-02   3.905290e-02
  3.500931e-01   1.082070e-01   3.887790e-02
  3.505624e-01  -3.012160e-02   3.870290e-02
  3.510317e-01   2.835770e-02   3.872880e-02
  3.515011e-01   5.396670e-02   3.927640e-02
  3.519704e-01   4.482290e-02   3.908930e-02
  3.524397e-01  -7.834850e-02   3.871870e-02
  3.529091e-01   8.380760e-02   3.896590e-02
  3.533784e-01   9.687290e-03   3.919130e-02
  3.538477e-01   3.121460e-02   3.925300e-02
  3.543171e-01   9.038790e-02   3.878510e-02
  3.547864e-01   3.648820e-02   3.891440e-02
  3.552557e-01   3.181460e-02   3.967080e-02
  3.557250e-01  -3.717650e-02   3.952750e-02
  3.561944e-01  -7.843840e-03   3.882790e-02
  3.566637e-01   5.843670e-02   3.912190e-02
  3.571330e-01   4.744770e-02   3.925640e-02
  3.576024e-01   7.611130e-02   3.979650e-02
  3.580717e-01   6.471970e-02   3.899320e-02
  3.585410e-01   1.195570e-02   3.944970e-02
  3.590104e-01  -1.156990e-02   3.920940e-02
  3.594797e-01   6.330730e-02   3.942520e-02
  3.599490e-01   1.464070e-02   3.908930e-02
  3.604184e-01   4.314770e-02   3.898190e-02
  3.608877e-01   4.185700e-02   3.953070e-02
  3.613570e-01  -1.862550e-02   4.125100e-02
  3.618264e-01   4.554750e-02   4.216010e-02
  3.622957e-01   3.526700e-02   4.182600e-02
  3.627650e-01  -2.266380e-02   4.305370e-02
  3.632344e-01   2.459080e-02   4.307510e-02
  3.637037e-01   1.221400e-01   4.391020e-02
  3.641730e-01   1.179950e-01   4.350960e-02
  3.646424e-01   7.167200e-02   4.373610e-02
  3.651117e-01   1.242920e-01   4.392410e-02
  3.655810e-01  -1.661800e-02   4.493310e-02
  3.660504e-01  -2.766020e-02   4.439870e-02
  3.665197e-01   5.033090e-02   4.462770e-02
  3.669890e-01   1.095390e-01   4.532780e-02
  3.674584e-01   6.539470e-03   4.533840e-02
  3.679277e-01   5.802020e-02   4.566060e-02
  3.683970e-01  -6.353620e-02   4.526950e-02
  3.688664e-01   2.145450e-03   4.549410e-02
  3.693357e-01   3.951360e-02   4.645300e-02
  3.698050e-01  -4.059340e-02   4.597280e-02
  3.702744e-01  -7.379710e-02   4.637030e-02
  3.707437e-01  -1.000310e-01   4.609620e-02
range-from: 1
range-to: 770
