Sample description: REMARK 265
Sample: REMARK 265  c= 0 mg/ml  Code: 
  1.496880e-01   4.047060e-01   6.007260e-02
  1.501574e-01   5.467720e-01   6.227810e-02
  1.506267e-01   4.823780e-01   6.472570e-02
  1.510960e-01   5.699080e-01   6.568670e-02
  1.515654e-01   4.494510e-01   6.380190e-02
  1.520347e-01   3.578640e-01   6.523970e-02
  1.525040e-01   3.830180e-01   6.478100e-02
  1.529733e-01   3.690250e-01   6.279520e-02
  1.534427e-01   3.865020e-01   6.093640e-02
  1.539120e-01   2.549310e-01   6.081050e-02
  1.543813e-01   4.242880e-01   6.187440e-02
  1.548507e-01   4.960570e-01   6.043360e-02
  1.553200e-01   4.425020e-01   5.859880e-02
  1.557893e-01   5.050170e-01   5.842280e-02
  1.562587e-01   4.546120e-01   5.908230e-02
  1.567280e-01   3.779100e-01   5.899150e-02
  1.571973e-01   3.436780e-01   5.693900e-02
  1.576667e-01   2.663090e-01   5.782110e-02
  1.581360e-01   3.961080e-01   5.862710e-02
  1.586053e-01   5.074710e-01   6.000870e-02
  1.590747e-01   3.089760e-01   5.722340e-02
  1.595440e-01   4.273660e-01   5.803790e-02
  1.600133e-01   4.071080e-01   5.821970e-02
  1.604827e-01   3.784070e-01   5.820120e-02
  1.609520e-01   3.886570e-01   5.787290e-02
  1.614213e-01   3.638830e-01   5.696680e-02
  1.618907e-01   3.714850e-01   5.794200e-02
  1.623600e-01   3.523380e-01   5.890610e-02
  1.628293e-01   2.981890e-01   5.842280e-02
  1.632987e-01   2.451830e-01   5.621420e-02
  1.637680e-01   3.714360e-01   5.779870e-02
  1.642373e-01   3.970910e-01   5.774650e-02
  1.647067e-01   3.275860e-01   5.819230e-02
  1.651760e-01   2.092910e-01   5.599390e-02
  1.656453e-01   2.720870e-01   5.694780e-02
  1.661147e-01   1.950710e-01   5.699940e-02
  1.665840e-01   3.899740e-01   5.742100e-02
  1.670533e-01   4.606010e-01   5.610660e-02
  1.675227e-01   2.865670e-01   5.613190e-02
  1.679920e-01   2.852670e-01   5.685090e-02
  1.684613e-01   2.918040e-01   5.699910e-02
  1.689307e-01   3.148740e-01   5.629930e-02
  1.694000e-01   2.302110e-01   5.560660e-02
  1.698693e-01   2.420690e-01   5.614770e-02
  1.703387e-01   3.391560e-01   5.648610e-02
  1.708080e-01   3.497230e-01   5.656310e-02
  1.712773e-01   3.167360e-01   5.499540e-02
  1.717467e-01   2.766820e-01   5.634710e-02
  1.722160e-01   2.737280e-01   5.552870e-02
  1.726853e-01   1.915570e-01   5.678950e-02
  1.731547e-01   3.621790e-01   5.454960e-02
  1.736240e-01   2.729240e-01   5.611560e-02
  1.740933e-01   2.934200e-01   5.637650e-02
  1.745626e-01   3.402970e-01   5.672640e-02
  1.750320e-01   3.428170e-01   5.468090e-02
  1.755013e-01   2.082640e-01   5.470040e-02
  1.759706e-01   2.108220e-01   5.648110e-02
  1.764400e-01   1.989750e-01   5.593530e-02
  1.769093e-01   2.112440e-01   5.473410e-02
  1.773786e-01   3.651730e-01   5.455010e-02
  1.778480e-01   2.617680e-01   5.516400e-02
  1.783173e-01   3.133120e-01   5.533720e-02
  1.787866e-01   8.846580e-02   5.492490e-02
  1.792560e-01   9.149540e-02   5.404840e-02
  1.797253e-01   1.124150e-01   5.490170e-02
  1.801946e-01   3.299470e-01   5.451820e-02
  1.806640e-01   7.683760e-02   5.590450e-02
  1.811333e-01   3.079580e-01   5.336970e-02
  1.816026e-01   3.954020e-01   5.449460e-02
  1.820720e-01   2.084620e-01   5.455380e-02
  1.825413e-01   3.217100e-01   5.501330e-02
  1.830106e-01   1.867690e-01   5.319500e-02
  1.834800e-01   3.036270e-01   5.497680e-02
  1.839493e-01   2.460190e-01   5.422420e-02
  1.844186e-01   1.516120e-01   5.459970e-02
  1.848880e-01   1.262270e-01   5.321830e-02
  1.853573e-01   2.952400e-01   5.347180e-02
  1.858266e-01   4.490260e-02   5.392650e-02
  1.862960e-01   1.814490e-02   5.392910e-02
  1.867653e-01   2.749020e-01   5.316540e-02
  1.872346e-01   1.991890e-01   5.386680e-02
  1.877040e-01   5.915530e-02   5.341800e-02
  1.881733e-01   2.498880e-01   5.362980e-02
  1.886426e-01   1.595050e-01   5.392780e-02
  1.891120e-01   1.987590e-01   5.272520e-02
  1.895813e-01   1.859060e-01   5.289350e-02
  1.900506e-01   1.901640e-01   5.365590e-02
  1.905200e-01   2.583250e-01   5.362270e-02
  1.909893e-01   2.725390e-01   5.235110e-02
  1.914586e-01   1.563340e-01   5.302980e-02
  1.919280e-01   2.595360e-01   5.304660e-02
  1.923973e-01   9.428680e-02   5.292770e-02
  1.928666e-01   2.954170e-01   5.210850e-02
  1.933360e-01   2.923050e-01   5.235190e-02
  1.938053e-01   3.212260e-01   5.248020e-02
  1.942746e-01   2.398900e-01   5.378430e-02
  1.947440e-01   1.273080e-01   5.181570e-02
  1.952133e-01   1.954390e-01   5.180530e-02
  1.956826e-01   7.787900e-02   5.225310e-02
  1.961520e-01   2.282380e-01   5.238060e-02
  1.966213e-01   2.437770e-01   5.303160e-02
  1.970906e-01   2.451640e-01   5.172480e-02
  1.975599e-01   3.913940e-02   5.201230e-02
  1.980293e-01   2.583940e-01   5.234070e-02
  1.984986e-01   2.753270e-01   5.254020e-02
  1.989679e-01   1.138020e-01   5.117330e-02
  1.994373e-01   1.727060e-01   5.224130e-02
  1.999066e-01   1.655640e-01   5.197170e-02
  2.003759e-01   2.122520e-01   5.288980e-02
  2.008453e-01   2.083380e-01   5.417780e-02
  2.013146e-01   2.127590e-01   5.490560e-02
  2.017839e-01   8.041580e-02   5.515430e-02
  2.022533e-01   1.024800e-01   5.673890e-02
  2.027226e-01   9.781640e-02   5.646180e-02
  2.031919e-01   1.662130e-01   6.049600e-02
  2.036613e-01   4.671070e-02   5.672660e-02
  2.041306e-01   1.970840e-01   5.869470e-02
  2.045999e-01   2.770850e-01   5.844920e-02
  2.050693e-01   1.516900e-01   5.776050e-02
  2.055386e-01   1.539390e-01   5.771050e-02
  2.060079e-01   9.912480e-02   5.799800e-02
  2.064773e-01   2.547410e-01   5.815610e-02
  2.069466e-01   2.045870e-01   5.725660e-02
  2.074159e-01   3.122720e-01   5.604270e-02
  2.078853e-01   2.116380e-01   5.496390e-02
  2.083546e-01   1.832270e-01   5.493140e-02
  2.088239e-01   5.032540e-02   5.287560e-02
  2.092933e-01   1.279450e-01   5.306240e-02
  2.097626e-01   9.807950e-02   5.348950e-02
  2.102319e-01   2.800310e-01   5.316050e-02
  2.107013e-01   1.680000e-01   5.167390e-02
  2.111706e-01   1.890410e-01   5.215950e-02
  2.116399e-01   1.868750e-01   5.274830e-02
  2.121093e-01   1.492220e-01   5.216710e-02
  2.125786e-01   4.854320e-02   5.226490e-02
  2.130479e-01   1.065370e-01   5.187270e-02
  2.135173e-01   1.218520e-01   5.157110e-02
  2.139866e-01   6.247710e-02   5.206410e-02
  2.144559e-01   8.592940e-02   5.220110e-02
  2.149253e-01   1.881370e-01   5.132090e-02
  2.153946e-01   2.122400e-01   5.130360e-02
  2.158639e-01   1.660740e-01   5.143780e-02
  2.163333e-01   2.133820e-01   5.146500e-02
  2.168026e-01   1.816060e-01   5.091230e-02
  2.172719e-01   1.096790e-01   5.093900e-02
  2.177413e-01   8.532810e-02   5.089880e-02
  2.182106e-01   1.401130e-01   5.191540e-02
  2.186799e-01   1.491230e-01   5.011430e-02
  2.191493e-01   1.800980e-01   5.105720e-02
  2.196186e-01   3.767340e-02   5.061100e-02
  2.200879e-01   4.735040e-02   5.122890e-02
  2.205572e-01   9.404940e-02   4.978670e-02
  2.210266e-01   4.427950e-02   5.038800e-02
  2.214959e-01   2.737810e-01   5.069780e-02
  2.219652e-01   1.075740e-01   5.070130e-02
  2.224346e-01   1.598450e-01   4.986810e-02
  2.229039e-01   9.528580e-02   5.027990e-02
  2.233732e-01   1.436960e-01   5.113730e-02
  2.238426e-01   4.589430e-02   5.041190e-02
  2.243119e-01   1.688680e-01   4.973540e-02
  2.247812e-01   7.755670e-02   4.977080e-02
  2.252506e-01   2.256640e-01   4.990930e-02
  2.257199e-01   1.024180e-01   5.073440e-02
  2.261892e-01   2.153250e-02   4.981410e-02
  2.266586e-01   6.087400e-03   4.902380e-02
  2.271279e-01   1.054200e-01   4.997890e-02
  2.275972e-01   2.421090e-01   5.047150e-02
  2.280666e-01   7.345570e-02   4.981100e-02
  2.285359e-01   5.673110e-02   4.894360e-02
  2.290052e-01   8.556090e-02   4.941000e-02
  2.294746e-01   1.387550e-01   4.975060e-02
  2.299439e-01   1.284870e-01   4.976670e-02
  2.304132e-01   7.702260e-02   5.060890e-02
  2.308826e-01   8.281090e-02   4.923390e-02
  2.313519e-01   7.627550e-02   4.916690e-02
  2.318212e-01   1.337880e-01   4.979130e-02
  2.322906e-01   6.500720e-02   4.846150e-02
  2.327599e-01   9.124410e-02   4.922920e-02
  2.332292e-01   7.335260e-02   4.921240e-02
  2.336986e-01  -6.217580e-02   4.905780e-02
  2.341679e-01   1.409080e-01   4.849770e-02
  2.346372e-01   6.782460e-02   4.837080e-02
  2.351066e-01   1.343610e-01   4.915720e-02
  2.355759e-01   2.568350e-01   4.890690e-02
  2.360452e-01   7.382750e-02   4.851300e-02
  2.365146e-01   1.875060e-01   4.787350e-02
  2.369839e-01   1.709870e-01   4.890180e-02
  2.374532e-01   9.514820e-02   4.955170e-02
  2.379226e-01   3.598490e-02   4.826810e-02
  2.383919e-01   2.004730e-01   4.821730e-02
  2.388612e-01   5.351590e-02   4.847660e-02
  2.393306e-01   1.332750e-01   4.859470e-02
  2.397999e-01   1.409940e-01   4.847990e-02
  2.402692e-01   1.828010e-01   4.816670e-02
  2.407386e-01   1.925290e-01   4.892510e-02
  2.412079e-01   5.483700e-02   4.810410e-02
  2.416772e-01   1.287950e-01   4.815540e-02
  2.421466e-01   9.581060e-02   4.745310e-02
  2.426159e-01  -2.587610e-03   4.832950e-02
  2.430852e-01   9.685280e-02   4.910210e-02
